baseline,baseline,baseline,baseline,baseline,baseline,baseline,baseline,setInterval10,setInterval10,setInterval10,setInterval10,setInterval10,setInterval10,setInterval10,setInterval10,setInterval200,setInterval200,setInterval200,setInterval200,setInterval200,setInterval200,setInterval200,setInterval200,adaptive_jerk_10,adaptive_jerk_10,adaptive_jerk_10,adaptive_jerk_10,adaptive_jerk_10,adaptive_jerk_10,adaptive_jerk_10,adaptive_jerk_10,adaptive_accel_10,adaptive_accel_10,adaptive_accel_10,adaptive_accel_10,adaptive_accel_10,adaptive_accel_10,adaptive_accel_10,adaptive_accel_10,iterative_error_10,iterative_error_10,iterative_error_10,iterative_error_10,iterative_error_10,iterative_error_10,iterative_error_10,iterative_error_10,
1,0.0349737,6.836,4.64372,257.656,8.1989,94.2436,100,1,0.034998,3.984,0.988492,39.6634,13.39,130.596,10.0769,1,0.0349654,4.768,0.731802,4.1328,11.1916,62.9549,0.620583,1,0.0349547,3.632,0.421586,6.5555,13.5365,154.768,1.11966,1,0.0347693,2.98,0.735259,7.9784,13.4996,111.119,1.19658,1,0.0347139,4.068,0.889412,2.99875,11.1832,80.7877,0.421253,
1,0.0349707,6.748,2.38252,287.023,8.20167,65.6772,100,1,0.0349561,6.732,0.809791,30.198,8.52533,62.458,10.2058,1,0.0349431,6.68,0.704772,4.7965,8.573,70.2888,0.749293,1,0.03495,6.7,0.662947,5.93683,8.54733,62.3098,1.2217,1,0.0349816,6.704,0.660884,5.86517,8.58483,62.0735,1.2217,1,0.0349051,6.724,0.927127,16.4755,8.67433,95.7978,1.6258,
1,0.0349148,6.684,1.87334,221.831,8.178,53.1855,100,1,0.0349151,6.684,0.696167,25.7807,8.524,52.7535,10.2058,1,0.034909,6.684,0.566386,4.11217,8.634,52.732,0.749293,1,0.0349061,6.684,0.567109,4.47283,8.56,52.6073,1.18187,1,0.0349611,6.684,0.566146,4.44567,8.57383,52.5287,1.18187,1,0.0349338,6.68,0.552647,2.38683,8.57367,52.3705,0.716867,
0,0.0487787,7.204,4.93153,273.42,8.15012,98.757,100,0,0.041749,7.204,1.20688,29.3085,8.5047,67.3824,10.2058,0,0.0526127,7.204,1.38098,5.24447,8.53987,80.4071,0.749293,0,0.0594976,7.204,1.43713,13.6951,8.54593,78.7258,3.67515,0,0.0488408,7.204,1.58295,12.3997,8.53903,79.2021,2.73285,0,0.0525361,7.204,1.51104,18.7918,8.54347,80.3415,2.64456,
0,0.0599376,7.204,3.75392,240.852,8.1718,64.6709,100,0,0.0575991,7.204,1.0385,28.0394,8.49775,54.3562,10.2058,1,0.0347671,6.168,0.648385,4.91333,8.568,62.0172,0.749293,0,0.0934669,7.204,1.07054,5.6921,8.5514,63.4998,1.24446,0,0.050692,7.204,0.935284,6.90653,8.54667,53.9588,1.35754,1,0.0349039,6.828,0.800629,21.2813,8.59467,67.5487,2.13929,
0,0.0562934,7.204,3.51821,233.743,8.20753,84.2541,100,0,0.106627,7.204,0.632287,25.1275,8.52733,46.8862,10.2058,0,0.10545,7.204,0.848823,4.17875,8.55383,59.6518,0.749293,0,0.111844,7.204,0.885506,5.1505,8.55442,62.1902,1.23238,0,0.0859195,7.204,0.870849,5.53475,8.55667,60.8729,1.31631,0,0.107114,7.204,0.742944,2.35167,8.55142,51.1695,0.716867,
0,0.116478,7.204,2.32126,208.801,8.18811,62.0863,100,0,0.128654,7.204,0.765694,26.1892,8.55,64.5048,10.2058,0,0.149817,7.204,0.508682,4.02967,8.57833,45.9702,0.749293,0,0.167874,7.204,0.662373,5.123,8.555,71.1908,1.24731,0,0.179853,7.204,0.802688,5.71022,8.56244,67.5298,1.31844,0,0.188768,7.204,0.753196,2.52592,8.55817,50.9997,0.718291,
0,0.158917,7.204,3.45876,210.896,8.19247,73.6958,100,0,0.164963,7.204,0.950742,24.4657,8.51194,67.4662,10.2058,0,0.138059,7.204,0.736703,4.2085,8.56311,60.6612,0.749293,0,0.156469,7.204,1.10878,12.442,8.5382,63.3532,3.49331,0,0.141312,7.204,1.2737,7.23953,8.92633,76.8182,1.34076,0,0.149744,7.204,0.70314,10.9057,8.60117,50.1466,1.7691,
0,0.0401793,7.204,2.09384,225.106,8.16983,85.8162,100,0,0.0401766,7.204,0.897348,25.4043,8.6215,85.6862,10.2058,0,0.0400672,7.204,0.770073,4.45133,8.56983,85.5417,0.749293,0,0.0401468,7.204,0.77357,5.10183,8.603,85.4833,1.20005,0,0.040212,7.204,0.77053,4.79367,8.5765,85.344,1.19399,0,0.0400519,7.204,0.754826,2.4845,8.56367,85.0808,0.716867,
0,0.164072,7.204,3.76821,228.683,8.15607,70.8574,100,0,0.0855361,7.204,1.25745,29.2947,8.536,73.1262,10.2058,0,0.062412,7.204,1.16001,5.00458,8.56042,94.3795,0.749293,0,0.180641,7.204,0.828014,5.91883,8.55925,54.8986,1.33923,0,0.0561056,7.204,1.15599,6.53258,8.57833,91.6553,1.40195,0,0.212148,7.204,0.491586,2.36033,8.56867,45.3967,0.716867,
1,0.0349119,6.244,3.08165,239.748,8.20458,66.453,100,0,0.187072,7.204,0.608016,22.6597,8.51517,45.0423,10.2058,0,0.186407,7.204,0.498694,4.12183,8.57217,45.4347,0.749293,0,0.187706,7.204,0.501145,4.9175,8.54517,45.1485,1.21318,0,0.191727,7.204,0.506917,5.8395,8.55117,44.8302,1.39382,0,0.0618683,7.204,0.682188,2.32439,8.54822,57.5513,0.716867,
0,0.0449279,7.204,4.48689,238.237,8.12863,62.3641,100,0,0.0865232,7.204,1.40507,26.7426,8.61233,70.8964,10.2058,0,0.0838713,7.204,1.14663,4.4316,8.5489,70.3993,0.749293,0,0.114145,7.204,0.991104,5.75723,8.54813,59.5654,1.29006,0,0.111162,7.204,0.884503,6.25889,8.57561,80.5845,1.41318,0,0.0662535,7.204,1.15316,2.4915,8.55817,85.792,0.716867,
0,0.0625465,7.204,3.06222,274.948,8.19078,87.2196,100,1,0.0349584,5.468,1.56965,36.7485,11.1161,120.215,10.1073,0,0.0539659,7.204,1.16631,5.13194,8.56041,93.5414,0.749293,0,0.0559849,7.204,1.02547,8.97889,8.55206,86.1876,1.63651,0,0.0509933,7.204,1.18582,9.16132,8.55251,89.583,1.46152,0,0.0578325,7.204,1.21452,12.2159,8.55756,104.138,1.51983,
0,0.0816567,7.204,2.75086,248.358,8.17911,74.3068,100,0,0.079823,7.204,1.20899,28.6666,8.51539,94.2452,10.2058,0,0.0883395,7.204,0.683748,4.83867,8.85883,66.8027,0.749293,0,0.105644,7.204,0.848143,7.09217,8.553,92.654,1.34816,0,0.0905662,7.204,0.692614,10.3192,8.56083,63.5315,1.94832,1,0.0349427,5.26,0.704264,16.5758,11.6502,113.505,1.38559,
0,0.125333,7.204,1.87917,225.062,8.20283,52.0817,100,0,0.122393,7.204,1.00473,25.7584,8.52822,71.9768,10.2058,0,0.129734,7.204,0.558196,4.34283,8.56417,52.3015,0.749293,1,0.034871,6.448,0.704814,7.03967,8.5645,65.7747,1.32291,0,0.131411,7.204,0.565884,6.07833,8.56233,51.9157,1.29853,0,0.133409,7.204,0.543183,2.50267,8.56683,51.8025,0.716867,
0,0.106259,7.204,4.66221,242.772,8.16143,69.6572,100,0,0.282662,7.204,0.693882,24.9568,8.48567,53.5813,10.2058,0,0.123914,7.204,1.65881,4.8923,8.544,115.719,0.749293,0,0.286532,7.204,0.825863,5.60937,8.52717,49.3608,1.25073,0,0.249153,7.204,0.610407,13.1338,8.552,52.3472,3.05344,1,0.0349011,4.576,0.66376,2.73175,11.1398,116.264,0.404159,
1,0.0349749,7.132,2.35385,283.898,8.169,65.6377,100,0,0.0351097,7.204,0.835293,31.8535,8.51617,64.4005,10.2058,1,0.0349338,7.016,0.678225,5.60917,8.57617,64.1083,0.749293,1,0.0349829,7.004,0.75655,5.87189,8.55728,64.4923,1.20178,0,0.0363024,7.204,0.710176,11.4243,8.588,64.0602,1.20178,0,0.0428907,7.204,0.97706,30.246,8.55983,68.5316,3.86163,
0,0.240833,7.204,1.6472,195.358,8.50633,46.1785,100,0,0.08056,7.204,1.20222,24.6335,8.8362,57.9605,10.2058,0,0.0623468,7.204,0.809948,4.3171,8.55103,47.4004,0.749293,0,0.0712394,7.204,0.946295,5.0661,8.542,55.9354,1.23195,0,0.0628471,7.204,0.95101,6.095,8.55933,55.6683,1.42029,1,0.0349591,5.88,0.865081,3.6105,11.1642,76.5809,0.433219,
1,0.0347505,4.94,1.89766,323.822,10.6502,104.4,100,1,0.0349088,6.812,0.9226,28.2497,8.52417,86.4633,10.2058,0,0.122882,7.204,0.742946,4.527,8.56117,82.3665,0.749293,1,0.0348973,6.348,0.908798,11.5884,8.54153,84.9919,2.64399,1,0.0349601,6.284,1.12964,9.32387,8.70927,70.9469,2.13319,0,0.142016,7.204,0.77085,7.5435,8.90983,83.162,1.09966,
0,0.0400194,7.204,2.38767,287.848,8.1685,66.3167,100,0,0.0395736,7.204,0.914891,40.7788,8.931,67.1898,10.2058,0,0.0400245,7.204,0.685692,5.46467,8.56733,65.0818,0.749293,0,0.0393875,7.204,0.694897,6.5235,8.56317,65.5503,1.2217,0,0.040737,7.204,0.695986,7.09033,8.57833,65.3343,1.24161,0,0.0383004,7.204,0.761524,17.9595,8.55367,65.2802,2.13127,
0,0.148204,7.204,1.83582,213.875,8.20117,59.0758,100,0,0.106362,7.204,0.693485,26.6202,8.54283,54.4263,10.2058,0,0.107085,7.204,0.709469,3.94483,8.583,80.7898,0.749293,0,0.109328,7.204,0.662605,4.6735,8.56133,72.3332,1.21497,0,0.125907,7.204,0.71334,5.18333,8.58217,80.3287,1.30317,0,0.0558753,7.204,0.744256,2.33967,8.55617,63.8259,0.716867,
0,0.0764597,7.204,3.57161,227.187,8.15667,60.3339,100,1,0.0339187,5.472,1.17163,35.1853,11.1178,125.088,10.1073,1,0.0342597,5.62,0.508372,4.986,11.203,75.2228,0.620583,1,0.0347239,5.508,0.815714,5.49858,11.1858,106.728,1.13535,1,0.0341806,5.464,0.816376,5.86325,11.2015,106.496,1.19148,1,0.0349711,5.988,0.799573,7.24933,11.181,102.28,0.842905,
0,0.0543011,7.204,3.61083,219.606,8.18727,70.2826,100,1,0.0349713,5.076,0.842338,32.8879,11.1413,87.3699,10.1073,1,0.0349604,5.02,0.624645,4.72333,11.1938,76.4042,0.620583,1,0.034989,5.024,0.695002,5.55492,11.1783,87.2883,1.13694,1,0.0349889,5.104,0.663807,5.89417,11.1902,81.9222,1.20715,1,0.0349998,5.252,0.680843,2.57733,11.1946,87.5792,0.404159,
0,0.0488124,7.204,2.37446,282.835,8.1745,68.6253,100,0,0.0489757,7.204,0.863698,31.0682,8.5115,68.358,10.2058,0,0.0483406,7.204,0.707458,5.23467,8.5645,68.1477,0.749293,0,0.0605642,7.204,0.838665,8.88587,8.54337,68.1509,1.50593,0,0.0493037,7.204,0.726164,8.39083,8.57717,68.1087,1.35578,1,0.0349707,7.18,1.40225,14.5485,8.5621,71.9204,1.56607,
0,0.142997,7.204,2.57056,229.407,8.20578,71.5772,100,0,0.173261,7.204,1.37984,26.5204,8.53217,85.9763,10.2058,0,0.180276,7.204,0.889453,4.282,8.57383,77.4483,0.749293,0,0.176927,7.204,0.897752,5.03694,8.58178,77.7011,1.20843,0,0.178214,7.204,0.905182,6.06628,8.59111,77.6812,1.32783,0,0.123962,7.204,0.548807,2.52283,8.5665,51.9077,0.716867,
0,0.0585421,7.204,2.94658,223.689,8.18208,56.4762,100,0,0.0642742,7.204,1.33552,24.8765,8.51003,65.5381,10.2058,0,0.0420827,7.204,1.05577,4.20217,8.5534,62.75,0.749293,0,0.0477574,7.204,1.10793,4.9445,8.53487,65.6205,1.23496,0,0.0451035,7.204,1.08695,5.34003,8.5368,63.992,1.29636,0,0.0387021,7.204,0.922555,13.44,8.585,97.5047,1.73416,
1,0.0349224,3.24,2.70462,394.554,12.425,116.584,100,1,0.0343667,4.168,1.31296,32.2945,11.0747,74.3028,10.1073,1,0.034707,3.912,0.711738,5.1484,13.481,106.428,0.615385,1,0.0334842,3.88,0.850204,6.2074,13.443,133.134,1.09744,1,0.0341974,3.864,0.880007,10.2664,13.6076,134.871,1.11624,1,0.0349941,6.036,1.41437,15.8204,8.40148,80.758,0.83198,
0,0.0369581,7.204,2.44551,292.087,8.3345,69.1563,100,0,0.0375476,7.204,0.884081,33.5127,8.5925,68.8155,10.2058,0,0.0365422,7.204,0.717184,6.08967,8.62183,68.4297,0.749293,0,0.0361572,7.204,0.715158,6.6335,8.58,67.8192,1.20178,0,0.0377536,7.204,0.940226,7.01433,8.58,105.299,1.20178,0,0.0377105,7.204,1.03572,22.6277,8.615,105.447,2.09624,
0,0.0789004,7.204,3.89266,251.046,8.25358,75.4639,100,0,0.102148,7.204,1.50748,27.6337,8.57592,81.5669,10.2058,0,0.153966,7.204,0.860811,4.83617,8.5835,101.891,0.749293,0,0.140997,7.204,0.622596,4.93233,8.54794,52.5751,1.18342,0,0.0818275,7.204,1.07395,10.5481,8.61458,60.7168,2.3795,0,0.154163,7.204,0.859212,21.4028,8.62917,85.4313,2.65302,
0,0.0933385,7.204,2.77195,244.814,8.2485,79.4236,100,0,0.109746,7.204,1.06897,27.5131,8.58378,76.392,10.2058,0,0.101716,7.204,0.883088,4.31922,8.60939,75.6567,0.749293,0,0.131782,7.204,0.595302,5.05033,8.57967,55.095,1.20748,0,0.120318,7.204,0.898692,6.58511,8.61656,74.9501,1.3962,0,0.121551,7.204,0.575675,2.8075,8.61633,54.3433,0.716867,
1,0.0349982,4.264,2.33402,312.866,10.7559,85.7571,100,1,0.0348921,4.48,1.10298,31.7421,11.1455,78.6972,10.1073,0,0.0590745,7.204,0.965947,3.98843,8.55257,58.5422,0.749293,0,0.18277,7.204,0.696068,5.24867,8.54833,75.6403,1.25194,0,0.0577978,7.204,0.82868,6.30687,8.55943,48.0586,1.42425,1,0.0349897,3.892,0.65926,6.4288,13.4774,97.8644,0.393162,
0,0.0465021,7.204,2.2988,269.965,8.31617,67.9915,100,0,0.0455806,7.204,0.84883,30.71,8.56517,66.0167,10.2058,0,0.0458174,7.204,0.693047,5.04567,8.57233,65.7675,0.749293,0,0.0456403,7.204,0.706771,7.68383,8.591,65.5345,1.45755,0,0.0451757,7.204,0.702185,7.64033,8.58717,65.1028,1.34634,0,0.0454939,7.204,0.686007,3.13867,8.57933,66.3828,0.766581,
0,0.232182,7.204,4.23283,245.59,8.30925,103.498,100,0,0.167474,7.204,0.764301,27.5995,8.5215,61.0507,10.2058,1,0.0349675,4.792,0.758632,4.2766,11.1965,66.2305,0.620583,0,0.437414,7.204,0.807648,7.78106,8.55544,66.0404,1.48073,0,0.247848,7.204,1.31647,10.4109,8.53643,76.1694,1.98261,0,0.241664,7.204,0.87371,4.443,8.519,75.1252,0.832726,
0,0.101598,7.204,2.3545,225.183,8.28506,50.259,100,0,0.0907859,7.204,1.01235,25.1778,8.5575,107.112,10.2058,0,0.107565,7.204,0.855506,4.17361,8.59072,76.5159,0.749293,0,0.106365,7.204,0.528444,5.154,8.56617,47.7773,1.25689,0,0.104729,7.204,0.605551,5.37497,8.58733,47.9664,1.3035,0,0.106436,7.204,0.655857,2.25444,8.55156,53.4812,0.716867,
1,0.0348925,3.904,1.66949,421.005,13.0723,94.167,100,0,0.0622112,7.204,1.18532,26.2901,8.54363,56.9708,10.2058,0,0.0849306,7.204,0.961904,4.33837,8.58807,86.5006,0.749293,0,0.088923,7.204,0.970259,5.50733,8.55213,86.4069,1.25411,0,0.0800384,7.204,0.841073,7.195,8.57383,96.0047,1.40276,0,0.0650157,7.204,0.593827,2.70817,8.593,59.2387,0.722565,
0,0.0426446,7.204,1.96355,229.774,8.23883,57.3083,100,0,0.0426567,7.204,0.737505,25.979,8.53,56.5228,10.2058,0,0.0426439,7.204,0.607207,4.69233,8.5755,56.3133,0.749293,0,0.0426452,7.204,0.604245,4.73233,8.5515,55.8947,1.18187,0,0.0427956,7.204,0.604234,4.75783,8.64983,55.8128,1.18187,0,0.0424837,7.204,0.591811,2.96383,8.54683,55.6367,0.716867,
0,0.0545667,7.204,2.33772,276.506,8.35383,68.8867,100,0,0.0515379,7.204,0.855774,30.6998,8.5475,67.7737,10.2058,0,0.055598,7.204,0.70437,5.74883,8.58267,67.4753,0.749293,0,0.0538688,7.204,0.716016,8.12883,8.55767,67.206,1.39614,0,0.0554786,7.204,0.713955,7.97433,8.56267,67.0733,1.38572,0,0.0529308,7.204,0.725813,9.48067,8.59983,67.3205,1.24925,
0,0.208205,7.204,1.68089,198.955,8.37517,47.6483,100,0,0.197205,7.204,0.627254,23.5505,8.74267,46.6052,10.2058,0,0.203601,7.204,0.508985,4.002,8.56917,46.5225,0.749293,0,0.184272,7.204,0.514179,5.0125,8.56583,46.385,1.24731,0,0.197345,7.204,0.514036,5.137,8.607,46.321,1.27577,0,0.215425,7.204,0.499043,3.1435,8.567,46.1515,0.716867,
0,0.0361248,7.204,2.48206,296.004,8.20667,72.1867,100,0,0.0355298,7.204,0.892342,34.31,8.54133,68.8058,10.2058,0,0.0351825,7.204,0.714427,5.8645,8.55533,67.9938,0.749293,0,0.0353457,7.204,0.72112,6.1555,8.54783,68.4648,1.18187,0,0.0353481,7.204,0.72217,6.98167,8.61017,68.0127,1.20695,0,0.0356391,7.204,0.678561,3.49733,8.56483,65.8053,0.809575,
0,0.054448,7.204,2.68716,232.819,8.25783,76.2104,100,0,0.0630392,7.204,1.24434,26.1077,8.5282,61.2102,10.2058,0,0.0810732,7.204,0.915292,4.2846,8.55613,54.9886,0.749293,0,0.0630778,7.204,0.910176,5.28787,8.54707,53.7727,1.24959,0,0.0667426,7.204,0.976698,5.90057,8.55853,57.9138,1.3338,1,0.0349347,4.324,0.872079,3.74705,11.1439,77.2929,0.433219,
1,0.0349604,7.068,2.59473,306.977,8.2215,77.2683,100,1,0.0349765,7.064,0.992851,34.3895,8.534,84.2675,10.2058,1,0.0349683,7.08,0.751843,5.8875,8.5945,72.3998,0.749293,1,0.0349454,7.076,0.748258,7.06817,8.578,71.004,1.2217,1,0.0349886,7.108,0.965023,7.57583,8.58483,107.548,1.24161,1,0.0349239,7.144,0.910898,11.8002,8.57133,94.0303,1.31128,
1,0.0349289,5.604,1.86493,337.424,10.6665,79.0105,100,1,0.0349374,5.608,0.659249,36.655,11.155,78.0335,10.1073,1,0.0349826,5.62,0.533476,5.642,11.2015,77.605,0.620583,1,0.0349616,5.62,0.536406,6.93025,11.16,77.2743,1.16685,1,0.0349867,5.608,0.538375,7.973,11.1998,76.8602,1.19735,1,0.0349604,5.552,0.527208,2.917,11.189,78.4707,0.404159,
0,0.0725275,7.204,3.06634,233.435,8.36767,62.4541,100,0,0.0650358,7.204,1.17438,26.5584,8.50158,67.3424,10.2058,0,0.0573731,7.204,0.85977,4.3868,8.5289,49.6693,0.749293,0,0.0576836,7.204,1.29325,5.5177,8.60403,78.7628,1.22398,0,0.0911489,7.204,1.11808,6.8003,8.54597,65.4681,1.43333,1,0.034909,6.668,0.830487,6.544,8.52544,73.0271,0.930542,
0,0.107727,7.204,4.00496,235.709,8.16785,68.4993,100,0,0.198852,7.204,1.4083,26.5414,8.50377,66.2981,10.2058,0,0.103177,7.204,1.45787,4.91953,8.53867,76.0761,0.749293,0,0.0494441,7.204,1.65978,15.0141,8.53103,87.6319,3.33224,0,0.147664,7.204,0.635063,12.5195,8.53833,54.8025,3.22325,0,0.139996,7.204,0.722639,7.85533,8.56267,77.8208,1.57772,
0,0.126955,7.204,2.87485,208.536,8.20608,66.9417,100,0,0.16919,7.204,0.613816,22.0057,8.509,46.1143,10.2058,0,0.16541,7.204,0.503913,3.93083,8.61283,45.7833,0.749293,0,0.171215,7.204,0.508859,4.94367,8.549,45.7988,1.23309,0,0.175382,7.204,0.509732,5.35033,8.53867,45.6267,1.29853,0,0.168844,7.204,0.492196,2.3875,8.54533,45.7135,0.716867,
0,0.0499528,7.204,3.05763,269.686,8.19883,92.5473,100,1,0.0349935,4.528,1.37137,34.7672,11.1291,102.375,10.1073,0,0.0875578,7.204,1.28422,4.613,8.55327,65.9572,0.749293,1,0.0349818,4.988,1.20504,7.87845,11.1237,106.9,1.29098,0,0.0389176,7.204,1.23208,8.23377,8.56353,99.069,1.53267,0,0.0415443,7.204,1.23286,10.9285,8.54957,98.3443,1.35821,
1,0.0349251,7.1,2.93019,313.388,8.19517,127.799,100,1,0.0349624,7.112,0.935235,35.1145,8.50167,73.351,10.2058,1,0.0349473,7.016,1.01534,5.91097,8.5532,97.8581,0.749293,1,0.0349463,7.124,1.00201,7.16033,8.56317,112.683,1.2217,1,0.0349293,7.14,0.818493,8.27,8.5835,81.1267,1.2217,1,0.0349915,6.992,0.874549,25.3908,8.59417,73.0835,2.43421,
0,0.069366,7.204,3.59395,261.193,8.23533,96.5878,100,0,0.0461411,7.204,1.00411,30.1033,8.52678,65.2171,10.2058,0,0.0491429,7.204,1.00886,4.73147,8.53793,71.7018,0.749293,0,0.0467982,7.204,1.09976,6.22417,8.54825,77.5134,1.31855,0,0.0498396,7.204,1.22016,6.35217,8.5425,98.3468,1.42378,1,0.0349273,7.008,0.750903,13.4883,8.5445,67.1582,1.78371,
1,0.0349913,7.064,1.91128,225.207,8.181,55.1245,100,1,0.0349913,7.064,0.713948,25.7337,8.51217,54.792,10.2058,1,0.034983,7.064,0.582981,4.226,8.53083,54.5337,0.749293,1,0.0349894,7.064,0.585207,4.65783,8.57833,54.5183,1.18187,1,0.0348986,7.068,0.583,4.612,8.57467,54.3155,1.18187,1,0.0348997,7.064,0.569851,2.604,8.54383,54.2297,0.716867,
1,0.0349589,7.028,2.42605,291.59,8.18567,69.1003,100,1,0.034993,6.888,0.852704,33.7175,8.5385,65.1072,10.2058,1,0.0349165,6.584,0.793675,5.74589,8.55061,63.8459,0.749293,1,0.0349766,6.872,0.690339,6.78633,8.54033,65.202,1.20927,1,0.0349721,6.912,0.685515,6.50167,8.55067,64.5607,1.21069,1,0.0349429,6.952,0.749348,20.7903,8.57183,62.4283,2.92129,
0,0.0974731,7.204,2.08894,240.051,8.19167,70.6473,100,0,0.138417,7.204,1.02817,26.6758,8.50556,73.3636,10.2058,0,0.1349,7.204,1.07835,4.07743,8.53673,66.2807,0.749293,0,0.149258,7.204,0.60507,10.6805,8.56983,53.1872,1.20891,0,0.148678,7.204,0.700132,6.9185,8.58083,72.8687,1.36913,0,0.144313,7.204,0.984387,2.58708,8.55283,71.6592,0.716867,
0,0.101496,7.204,2.58095,244.727,8.27378,56.5871,100,0,0.133661,7.204,1.54573,26.198,8.5407,80.7742,10.2058,0,0.111551,7.204,0.569778,4.26567,8.58633,53.4068,0.749293,0,0.0874067,7.204,0.86887,5.2585,8.56289,74.1136,1.21865,0,0.0923667,7.204,0.877304,6.4875,8.56961,74.003,1.35911,0,0.0998049,7.204,0.835343,2.58678,8.57611,72.4297,0.716867,
